Grid Size ,32
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,11,19,80.57888794,80.578918457,0,-362.60496521,282.026428222,0
0,1,12,19,80.578903198,80.578948974,0,-282.026069641,282.026412964,0
0,1,12,20,80.578903198,80.57888794,0,-282.026069641,362.605331421,0
0,1,12,21,80.57888794,80.578918457,0,-282.026046753,443.184234619,0
0,1,11,21,80.578918457,80.578918457,0,-362.604949952,443.184234619,0
0,0,12,20,80.578903198,80.57888794,0,-282.026069641,362.605331421,0
0,1,11,21,80.578918457,80.578918457,0,-362.604949952,443.184234619,0
0,1,11,20,80.57888794,80.57888794,0,-362.60496521,362.605331421,0
0,1,11,19,80.57888794,80.578918457,0,-362.60496521,282.026428222,0
0,1,12,19,80.578903198,80.578948974,0,-282.026069641,282.026412964,0
0,1,13,19,80.578887939,80.578903198,0,-201.447174072,282.026374817,0
0,1,13,20,80.578918457,80.578918457,0,-201.447158814,362.605285644,0
0,1,13,21,80.578903198,80.578918457,0,-201.447151184,443.184204102,0
0,1,12,21,80.57888794,80.578918457,0,-282.026046753,443.184234619,0
0,0,13,20,80.578918457,80.578918457,0,-201.447158814,362.605285644,0
0,1,12,21,80.57888794,80.578918457,0,-282.026046753,443.184234619,0
0,1,12,20,80.578903198,80.57888794,0,-282.026069641,362.605331421,0
0,1,12,19,80.578903198,80.578948974,0,-282.026069641,282.026412964,0
0,1,13,19,80.578887939,80.578903198,0,-201.447174072,282.026374817,0
0,1,14,19,80.5789031987,80.578887939,0,-120.868278504,282.026351928,0
0,1,14,20,80.5788879395,80.578918457,0,-120.868255615,362.605255126,0
0,1,14,21,80.5788955689,80.578918458,0,-120.868251801,443.184173584,0
0,1,13,21,80.578903198,80.578918457,0,-201.447151184,443.184204102,0
0,0,14,20,80.5788879395,80.578918457,0,-120.868255615,362.605255126,0
0,1,13,21,80.578903198,80.578918457,0,-201.447151184,443.184204102,0
0,1,13,20,80.578918457,80.578918457,0,-201.447158814,362.605285644,0
0,1,13,19,80.578887939,80.578903198,0,-201.447174072,282.026374817,0
0,1,14,19,80.5789031987,80.578887939,0,-120.868278504,282.026351928,0
0,1,15,19,80.5788276912,80.578903198,0,-40.2894130587,282.026344299,0
0,1,15,20,80.5788125308,80.578918457,0,-40.2894053801,362.605255126,0
0,1,15,21,80.5788049997,80.578918458,0,-40.2894015162,443.184173584,0
0,1,14,21,80.5788955689,80.578918458,0,-120.868251801,443.184173584,0
0,0,15,20,80.5788125308,80.578918457,0,-40.2894053801,362.605255126,0
0,1,14,21,80.5788955689,80.578918458,0,-120.868251801,443.184173584,0
0,1,14,20,80.5788879395,80.578918457,0,-120.868255615,362.605255126,0
0,1,14,19,80.5789031987,80.578887939,0,-120.868278504,282.026351928,0
0,1,15,19,80.5788276912,80.578903198,0,-40.2894130587,282.026344299,0
0,1,16,19,80.5789787053,80.578903198,0,40.2894901396,282.026344299,0
0,1,16,20,80.5789862363,80.578918457,0,40.2894940034,362.605255126,0
0,1,16,21,80.5789937674,80.578918458,0,40.2894978673,443.184173584,0
0,1,15,21,80.5788049997,80.578918458,0,-40.2894015162,443.184173584,0
0,0,16,20,80.5789862363,80.578918457,0,40.2894940034,362.605255126,0
0,1,15,21,80.5788049997,80.578918458,0,-40.2894015162,443.184173584,0
0,1,15,20,80.5788125308,80.578918457,0,-40.2894053801,362.605255126,0
0,1,15,19,80.5788276912,80.578903198,0,-40.2894130587,282.026344299,0
0,1,16,19,80.5789787053,80.578903198,0,40.2894901396,282.026344299,0
0,1,17,19,80.5789031978,80.578903198,0,120.868431091,282.026344299,0
0,1,17,20,80.5789108274,80.578918457,0,120.868442535,362.605255126,0
0,1,17,21,80.578903198,80.578918458,0,120.86844635,443.184173584,0
0,1,16,21,80.5789937674,80.578918458,0,40.2894978673,443.184173584,0
0,0,17,20,80.5789108274,80.578918457,0,120.868442535,362.605255126,0
0,1,16,21,80.5789937674,80.578918458,0,40.2894978673,443.184173584,0
0,1,16,20,80.5789862363,80.578918457,0,40.2894940034,362.605255126,0
0,1,16,19,80.5789787053,80.578903198,0,40.2894901396,282.026344299,0
0,1,17,19,80.5789031978,80.578903198,0,120.868431091,282.026344299,0
0,1,18,19,80.57888794,80.578933715,0,201.44732666,282.02632904,0
0,1,18,20,80.578918457,80.578918457,0,201.447357178,362.605255126,0
0,1,18,21,80.578918457,80.578918458,0,201.447357178,443.184173584,0
0,1,17,21,80.578903198,80.578918458,0,120.86844635,443.184173584,0
0,0,18,20,80.578918457,80.578918457,0,201.447357178,362.605255126,0
0,1,17,21,80.578903198,80.578918458,0,120.86844635,443.184173584,0
0,1,17,20,80.5789108274,80.578918457,0,120.868442535,362.605255126,0
0,1,17,19,80.5789031978,80.578903198,0,120.868431091,282.026344299,0
0,1,18,19,80.57888794,80.578933715,0,201.44732666,282.02632904,0
0,1,19,19,80.578903198,80.578918457,0,282.026222229,282.026306153,0
0,1,19,20,80.578918457,80.578948974,0,282.026275635,362.605239868,0
0,1,19,21,80.578918457,80.578918458,0,282.026275635,443.184173584,0
0,1,18,21,80.578918457,80.578918458,0,201.447357178,443.184173584,0
0,0,19,20,80.578918457,80.578948974,0,282.026275635,362.605239868,0
0,1,18,21,80.578918457,80.578918458,0,201.447357178,443.184173584,0
0,1,18,20,80.578918457,80.578918457,0,201.447357178,362.605255126,0
0,1,18,19,80.57888794,80.578933715,0,201.44732666,282.02632904,0
0,1,19,19,80.578903198,80.578918457,0,282.026222229,282.026306153,0
0,1,20,19,80.57888794,80.578903198,0,362.605117798,282.026283264,0
0,1,20,20,80.578857422,80.578948975,0,362.605163574,362.60520935,0
0,1,20,21,80.57888794,80.578948975,0,362.605178833,443.184158325,0
0,1,19,21,80.578918457,80.578918458,0,282.026275635,443.184173584,0
0,0,20,20,80.578857422,80.578948975,0,362.605163574,362.60520935,0
0,1,19,21,80.578918457,80.578918458,0,282.026275635,443.184173584,0
0,1,19,20,80.578918457,80.578948974,0,282.026275635,362.605239868,0
0,1,19,19,80.578903198,80.578918457,0,282.026222229,282.026306153,0
0,1,20,19,80.57888794,80.578903198,0,362.605117798,282.026283264,0
0,1,21,19,80.578887939,80.578918457,0,443.184005737,282.026275635,0
0,1,21,20,80.578857422,80.57888794,0,443.184020996,362.605178833,0
0,1,21,21,80.578887939,80.578948974,0,443.184066772,443.18409729,0
0,1,20,21,80.57888794,80.578948975,0,362.605178833,443.184158325,0
0,0,21,20,80.578857422,80.57888794,0,443.184020996,362.605178833,0
0,1,20,21,80.57888794,80.578948975,0,362.605178833,443.184158325,0
0,1,20,20,80.578857422,80.578948975,0,362.605163574,362.60520935,0
0,1,20,19,80.57888794,80.578903198,0,362.605117798,282.026283264,0
0,1,21,19,80.578887939,80.578918457,0,443.184005737,282.026275635,0
0,1,22,19,80.578918457,80.578918457,0,523.762908935,282.026275635,0
0,1,22,20,80.578918457,80.57888794,0,523.762908935,362.605178833,0
0,1,22,21,80.578857422,80.578918457,0,523.762939453,443.184082032,0
0,1,21,21,80.578887939,80.578948974,0,443.184066772,443.18409729,0
0,0,22,20,80.578918457,80.57888794,0,523.762908935,362.605178833,0
0,1,21,21,80.578887939,80.578948974,0,443.184066772,443.18409729,0
0,1,21,20,80.578857422,80.57888794,0,443.184020996,362.605178833,0
0,1,21,19,80.578887939,80.578918457,0,443.184005737,282.026275635,0
0,1,22,19,80.578918457,80.578918457,0,523.762908935,282.026275635,0
0,1,23,19,80.578918457,80.578918457,0,604.341827392,282.026275635,0
0,1,23,20,80.578918457,80.57888794,0,604.341827392,362.605178833,0
0,1,23,21,80.578918457,80.578918457,0,604.341827392,443.184082032,0
0,1,22,21,80.578857422,80.578918457,0,523.762939453,443.184082032,0
0,0,23,20,80.578918457,80.57888794,0,604.341827392,362.605178833,0
0,1,22,21,80.578857422,80.578918457,0,523.762939453,443.184082032,0
0,1,22,20,80.578918457,80.57888794,0,523.762908935,362.605178833,0
0,1,22,19,80.578918457,80.578918457,0,523.762908935,282.026275635,0
0,1,23,19,80.578918457,80.578918457,0,604.341827392,282.026275635,0
0,1,24,19,80.578918457,80.578918457,0,684.92074585,282.026275635,0
0,1,24,20,80.578918457,80.57888794,0,684.92074585,362.605178833,0
0,1,24,21,80.578918457,80.578918457,0,684.92074585,443.184082032,0
0,1,23,21,80.578918457,80.578918457,0,604.341827392,443.184082032,0
0,0,24,20,80.578918457,80.57888794,0,684.92074585,362.605178833,0
0,1,23,21,80.578918457,80.578918457,0,604.341827392,443.184082032,0
0,1,23,20,80.578918457,80.57888794,0,604.341827392,362.605178833,0
0,1,23,19,80.578918457,80.578918457,0,604.341827392,282.026275635,0
0,1,24,19,80.578918457,80.578918457,0,684.92074585,282.026275635,0
0,1,25,19,80.578918457,80.578918457,0,765.499664307,282.026275635,0
0,1,25,20,80.578918457,80.57888794,0,765.499664307,362.605178833,0
0,1,25,21,80.578918457,80.578887939,0,765.499664307,443.184066772,0
0,1,24,21,80.578918457,80.578918457,0,684.92074585,443.184082032,0
0,0,25,20,80.578918457,80.57888794,0,765.499664307,362.605178833,0
0,1,24,21,80.578918457,80.578918457,0,684.92074585,443.184082032,0
0,1,24,20,80.578918457,80.57888794,0,684.92074585,362.605178833,0
0,1,24,19,80.578918457,80.578918457,0,684.92074585,282.026275635,0
0,1,25,19,80.578918457,80.578918457,0,765.499664307,282.026275635,0
0,1,26,19,80.578918457,80.578948974,0,846.078582763,282.026260376,0
0,1,26,20,80.578918457,80.578857422,0,846.078582763,362.605163574,0
0,1,26,21,80.578918457,80.578857422,0,846.078582763,443.184020996,0
0,1,25,21,80.578918457,80.578887939,0,765.499664307,443.184066772,0
0,0,26,20,80.578918457,80.578857422,0,846.078582763,362.605163574,0
0,1,25,21,80.578918457,80.578887939,0,765.499664307,443.184066772,0
0,1,25,20,80.578918457,80.57888794,0,765.499664307,362.605178833,0
0,1,25,19,80.578918457,80.578918457,0,765.499664307,282.026275635,0
0,1,26,19,80.578918457,80.578948974,0,846.078582763,282.026260376,0
0,1,27,19,80.578857422,80.578903198,0,926.657470703,282.026222229,0
0,1,27,20,80.578857422,80.57888794,0,926.657470703,362.605117798,0
0,1,27,21,80.578857422,80.578887939,0,926.657470703,443.184005737,0
0,1,26,21,80.578918457,80.578857422,0,846.078582763,443.184020996,0
0,0,27,20,80.578857422,80.57888794,0,926.657470703,362.605117798,0
0,1,26,21,80.578918457,80.578857422,0,846.078582763,443.184020996,0
0,1,26,20,80.578918457,80.578857422,0,846.078582763,362.605163574,0
0,1,26,19,80.578918457,80.578948974,0,846.078582763,282.026260376,0
0,1,27,19,80.578857422,80.578903198,0,926.657470703,282.026222229,0
0,1,28,19,80.578979496,80.57888794,0,1007.23638916,282.026199341,0
0,1,28,20,80.578979496,80.578918457,0,1007.23638916,362.605102539,0
0,1,28,21,80.578979496,80.578887939,0,1007.23638916,443.184005737,0
0,1,27,21,80.578857422,80.578887939,0,926.657470703,443.184005737,0
0,0,28,20,80.578979496,80.578918457,0,1007.23638916,362.605102539,0
0,1,27,21,80.578857422,80.578887939,0,926.657470703,443.184005737,0
0,1,27,20,80.578857422,80.57888794,0,926.657470703,362.605117798,0
0,1,27,19,80.578857422,80.578903198,0,926.657470703,282.026222229,0
0,1,28,19,80.578979496,80.57888794,0,1007.23638916,282.026199341,0
0,1,29,19,80.57885742,80.578918457,0,1087.81530762,282.026184082,0
0,1,29,20,80.57885742,80.578918457,0,1087.81530762,362.605102539,0
0,1,29,21,80.57885742,80.578887939,0,1087.81530762,443.184005737,0
0,1,28,21,80.578979496,80.578887939,0,1007.23638916,443.184005737,0
0,0,29,20,80.57885742,80.578918457,0,1087.81530762,362.605102539,0
0,1,28,21,80.578979496,80.578887939,0,1007.23638916,443.184005737,0
0,1,28,20,80.578979496,80.578918457,0,1007.23638916,362.605102539,0
0,1,28,19,80.578979496,80.57888794,0,1007.23638916,282.026199341,0
0,1,29,19,80.57885742,80.578918457,0,1087.81530762,282.026184082,0
0,1,30,19,80.57897949,80.578918457,0,1168.39422607,282.026184082,0
0,1,30,20,80.57897949,80.578918457,0,1168.39422607,362.605102539,0
0,1,30,21,80.57897949,80.578887939,0,1168.39422607,443.184005737,0
0,1,29,21,80.57885742,80.578887939,0,1087.81530762,443.184005737,0
0,0,30,20,80.57897949,80.578918457,0,1168.39422607,362.605102539,0
0,1,29,21,80.57885742,80.578887939,0,1087.81530762,443.184005737,0
0,1,29,20,80.57885742,80.578918457,0,1087.81530762,362.605102539,0
0,1,29,19,80.57885742,80.578918457,0,1087.81530762,282.026184082,0
0,1,30,19,80.57897949,80.578918457,0,1168.39422607,282.026184082,0
0,1,31,19,80.57873535,80.578903198,0,1248.9730835,282.026161194,0
0,1,31,20,80.57873535,80.578887939,0,1248.9730835,362.605056763,0
0,1,31,21,80.57873535,80.578918457,0,1248.9730835,443.18395996,0
0,1,30,21,80.57897949,80.578887939,0,1168.39422607,443.184005737,0
0,0,31,20,80.57873535,80.578887939,0,1248.9730835,362.605056763,0
0,1,30,21,80.57897949,80.578887939,0,1168.39422607,443.184005737,0
0,1,30,20,80.57897949,80.578918457,0,1168.39422607,362.605102539,0
0,1,30,19,80.57897949,80.578918457,0,1168.39422607,282.026184082,0
0,1,31,19,80.57873535,80.578903198,0,1248.9730835,282.026161194,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,31,21,80.57873535,80.578918457,0,1248.9730835,443.18395996,0
0,0,0,21,80.57885742,80.578918457,0,-1248.97277832,443.184387207,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,20,80.57885742,80.57888794,0,-1248.97277832,362.605484009,0
0,1,1,20,80.57885742,80.578918457,0,-1168.3939209,362.605438232,0
0,1,1,21,80.57885742,80.578918457,0,-1168.3939209,443.184356689,0
0,1,1,22,80.57885742,80.578857422,0,-1168.3939209,523.763244629,0
0,1,0,22,80.57885742,80.578887939,0,-1248.97277832,523.763290406,0
0,0,1,21,80.57885742,80.578918457,0,-1168.3939209,443.184356689,0
0,1,0,22,80.57885742,80.578887939,0,-1248.97277832,523.763290406,0
0,1,0,21,80.57885742,80.578918457,0,-1248.97277832,443.184387207,0
0,1,0,20,80.57885742,80.57888794,0,-1248.97277832,362.605484009,0
0,1,1,20,80.57885742,80.578918457,0,-1168.3939209,362.605438232,0
0,1,2,20,80.57885742,80.578918457,0,-1087.81506348,362.605407714,0
0,1,2,21,80.57897949,80.578918457,0,-1087.81500245,443.184326171,0
0,1,2,22,80.57897949,80.57888794,0,-1087.81500245,523.76322937,0
0,1,1,22,80.57885742,80.578857422,0,-1168.3939209,523.763244629,0
0,0,2,21,80.57897949,80.578918457,0,-1087.81500245,443.184326171,0
0,1,1,22,80.57885742,80.578857422,0,-1168.3939209,523.763244629,0
0,1,1,21,80.57885742,80.578918457,0,-1168.3939209,443.184356689,0
0,1,1,20,80.57885742,80.578918457,0,-1168.3939209,362.605438232,0
0,1,2,20,80.57885742,80.578918457,0,-1087.81506348,362.605407714,0
0,1,3,20,80.578857426,80.578918457,0,-1007.23620606,362.605407714,0
0,1,3,21,80.578796391,80.578918457,0,-1007.2361145,443.184326171,0
0,1,3,22,80.578918462,80.57888794,0,-1007.23605347,523.76322937,0
0,1,2,22,80.57897949,80.57888794,0,-1087.81500245,523.76322937,0
0,0,3,21,80.578796391,80.578918457,0,-1007.2361145,443.184326171,0
0,1,2,22,80.57897949,80.57888794,0,-1087.81500245,523.76322937,0
0,1,2,21,80.57897949,80.578918457,0,-1087.81500245,443.184326171,0
0,1,2,20,80.57885742,80.578918457,0,-1087.81506348,362.605407714,0
0,1,3,20,80.578857426,80.578918457,0,-1007.23620606,362.605407714,0
0,1,4,20,80.578918457,80.578918457,0,-926.657318115,362.605407714,0
0,1,4,21,80.578918457,80.578918457,0,-926.65725708,443.184326171,0
0,1,4,22,80.578857422,80.57888794,0,-926.657165527,523.76322937,0
0,1,3,22,80.578918462,80.57888794,0,-1007.23605347,523.76322937,0
0,0,4,21,80.578918457,80.578918457,0,-926.65725708,443.184326171,0
0,1,3,22,80.578918462,80.57888794,0,-1007.23605347,523.76322937,0
0,1,3,21,80.578796391,80.578918457,0,-1007.2361145,443.184326171,0
0,1,3,20,80.578857426,80.578918457,0,-1007.23620606,362.605407714,0
0,1,4,20,80.578918457,80.578918457,0,-926.657318115,362.605407714,0
0,1,5,20,80.578918457,80.578918457,0,-846.078399658,362.605407714,0
0,1,5,21,80.578918457,80.578918457,0,-846.078338624,443.184326171,0
0,1,5,22,80.578918457,80.57888794,0,-846.078277588,523.76322937,0
0,1,4,22,80.578857422,80.57888794,0,-926.657165527,523.76322937,0
0,0,5,21,80.578918457,80.578918457,0,-846.078338624,443.184326171,0
0,1,4,22,80.578857422,80.57888794,0,-926.657165527,523.76322937,0
0,1,4,21,80.578918457,80.578918457,0,-926.65725708,443.184326171,0
0,1,4,20,80.578918457,80.578918457,0,-926.657318115,362.605407714,0
0,1,5,20,80.578918457,80.578918457,0,-846.078399658,362.605407714,0
0,1,6,20,80.578918457,80.578918457,0,-765.499481202,362.605407714,0
0,1,6,21,80.578918457,80.578918457,0,-765.499420167,443.184326171,0
0,1,6,22,80.578918457,80.57888794,0,-765.499359131,523.76322937,0
0,1,5,22,80.578918457,80.57888794,0,-846.078277588,523.76322937,0
0,0,6,21,80.578918457,80.578918457,0,-765.499420167,443.184326171,0
0,1,5,22,80.578918457,80.57888794,0,-846.078277588,523.76322937,0
0,1,5,21,80.578918457,80.578918457,0,-846.078338624,443.184326171,0
0,1,5,20,80.578918457,80.578918457,0,-846.078399658,362.605407714,0
0,1,6,20,80.578918457,80.578918457,0,-765.499481202,362.605407714,0
0,1,7,20,80.578918457,80.578948974,0,-684.920562745,362.605392456,0
0,1,7,21,80.578857422,80.578918457,0,-684.920532227,443.184326171,0
0,1,7,22,80.578857422,80.57888794,0,-684.920471191,523.76322937,0
0,1,6,22,80.578918457,80.57888794,0,-765.499359131,523.76322937,0
0,0,7,21,80.578857422,80.578918457,0,-684.920532227,443.184326171,0
0,1,6,22,80.578918457,80.57888794,0,-765.499359131,523.76322937,0
0,1,6,21,80.578918457,80.578918457,0,-765.499420167,443.184326171,0
0,1,6,20,80.578918457,80.578918457,0,-765.499481202,362.605407714,0
0,1,7,20,80.578918457,80.578948974,0,-684.920562745,362.605392456,0
0,1,8,20,80.578857422,80.578948975,0,-604.341674805,362.605361938,0
0,1,8,21,80.578857422,80.578948974,0,-604.341674805,443.184310913,0
0,1,8,22,80.578857421,80.57888794,0,-604.341613769,523.76322937,0
0,1,7,22,80.578857422,80.57888794,0,-684.920471191,523.76322937,0
0,0,8,21,80.578857422,80.578948974,0,-604.341674805,443.184310913,0
0,1,7,22,80.578857422,80.57888794,0,-684.920471191,523.76322937,0
0,1,7,21,80.578857422,80.578918457,0,-684.920532227,443.184326171,0
0,1,7,20,80.578918457,80.578948974,0,-684.920562745,362.605392456,0
0,1,8,20,80.578857422,80.578948975,0,-604.341674805,362.605361938,0
0,1,9,20,80.578948975,80.57888794,0,-523.762771606,362.605331421,0
0,1,9,21,80.578948975,80.578948974,0,-523.762771606,443.184249878,0
0,1,9,22,80.57888794,80.578948975,0,-523.762741089,523.763198852,0
0,1,8,22,80.578857421,80.57888794,0,-604.341613769,523.76322937,0
0,0,9,21,80.578948975,80.578948974,0,-523.762771606,443.184249878,0
0,1,8,22,80.578857421,80.57888794,0,-604.341613769,523.76322937,0
0,1,8,21,80.578857422,80.578948974,0,-604.341674805,443.184310913,0
0,1,8,20,80.578857422,80.578948975,0,-604.341674805,362.605361938,0
0,1,9,20,80.578948975,80.57888794,0,-523.762771606,362.605331421,0
0,1,10,20,80.578887939,80.57888794,0,-443.18385315,362.605331421,0
0,1,10,21,80.578887939,80.578918457,0,-443.18385315,443.184234619,0
0,1,10,22,80.578887939,80.578979492,0,-443.18385315,523.763183594,0
0,1,9,22,80.57888794,80.578948975,0,-523.762741089,523.763198852,0
0,0,10,21,80.578887939,80.578918457,0,-443.18385315,443.184234619,0
0,1,9,22,80.57888794,80.578948975,0,-523.762741089,523.763198852,0
0,1,9,21,80.578948975,80.578948974,0,-523.762771606,443.184249878,0
0,1,9,20,80.578948975,80.57888794,0,-523.762771606,362.605331421,0
0,1,10,20,80.578887939,80.57888794,0,-443.18385315,362.605331421,0
0,1,11,20,80.57888794,80.57888794,0,-362.60496521,362.605331421,0
0,1,11,21,80.578918457,80.578918457,0,-362.604949952,443.184234619,0
0,1,11,22,80.578918457,80.578918457,0,-362.604949952,523.763153076,0
0,1,10,22,80.578887939,80.578979492,0,-443.18385315,523.763183594,0
0,0,11,21,80.578918457,80.578918457,0,-362.604949952,443.184234619,0
0,1,10,22,80.578887939,80.578979492,0,-443.18385315,523.763183594,0
0,1,10,21,80.578887939,80.578918457,0,-443.18385315,443.184234619,0
0,1,10,20,80.578887939,80.57888794,0,-443.18385315,362.605331421,0
0,1,11,20,80.57888794,80.57888794,0,-362.60496521,362.605331421,0
0,1,12,20,80.578903198,80.57888794,0,-282.026069641,362.605331421,0
0,1,12,21,80.57888794,80.578918457,0,-282.026046753,443.184234619,0
0,1,12,22,80.578918457,80.578857422,0,-282.026031494,523.763122559,0
0,1,11,22,80.578918457,80.578918457,0,-362.604949952,523.763153076,0
0,0,12,21,80.57888794,80.578918457,0,-282.026046753,443.184234619,0
0,1,11,22,80.578918457,80.578918457,0,-362.604949952,523.763153076,0
